base_name,sample_number,sample_file,reward_score
dd408735-77a2-4013-9e4a-7117df116f3a,2,dd408735-77a2-4013-9e4a-7117df116f3a_sample_2.py,0.78
df348b50-86c0-476a-acb7-612f8785539b,1,df348b50-86c0-476a-acb7-612f8785539b_sample_1.py,0.6481481481481481
cc6a0acc-edcb-405b-b949-ef30a817db08,4,cc6a0acc-edcb-405b-b949-ef30a817db08_sample_4.py,0.661764705882353
e980aa03-d2c0-40ba-bb05-a22d1885f738,4,e980aa03-d2c0-40ba-bb05-a22d1885f738_sample_4.py,0.8421052631578947
c67d6b59-4d68-4bef-908e-053910b74168,2,c67d6b59-4d68-4bef-908e-053910b74168_sample_2.py,0.9117647058823528
f52e4627-6d8c-48e3-ba70-28d6e33882c4,4,f52e4627-6d8c-48e3-ba70-28d6e33882c4_sample_4.py,0.5273972602739727
d62d3d57-bc15-476a-9256-da144bb1a238,4,d62d3d57-bc15-476a-9256-da144bb1a238_sample_4.py,0.6666666666666667
c884c0ad-4b6c-478e-8553-2c8264c78c4d,4,c884c0ad-4b6c-478e-8553-2c8264c78c4d_sample_4.py,0.5572289156626506
cae103f2-cdc5-4785-8a7c-64cdd34232e4,1,cae103f2-cdc5-4785-8a7c-64cdd34232e4_sample_1.py,0.8611111111111112
cecb614a-5f59-4f66-b359-da5c9b70a4b8,1,cecb614a-5f59-4f66-b359-da5c9b70a4b8_sample_1.py,0.5869565217391304
ef9865b5-ca45-4fde-a0a3-1c8f29c68e79,1,ef9865b5-ca45-4fde-a0a3-1c8f29c68e79_sample_1.py,0.588235294117647
c4d0932a-0550-47d9-bda9-d857c439a42a,3,c4d0932a-0550-47d9-bda9-d857c439a42a_sample_3.py,0.9666666666666668
c8a5d28f-ffc6-4a17-82b2-16abf23b7f08,3,c8a5d28f-ffc6-4a17-82b2-16abf23b7f08_sample_3.py,0.7884615384615383
d6f37c8c-bf1c-469e-a369-66cdbd7f150f,4,d6f37c8c-bf1c-469e-a369-66cdbd7f150f_sample_4.py,0.6964285714285714
d2fa7b49-7fe1-4d97-8863-27df5b153938,3,d2fa7b49-7fe1-4d97-8863-27df5b153938_sample_3.py,0.5816326530612246
cfe9cf78-0585-427c-9169-f11d08cd2a50,1,cfe9cf78-0585-427c-9169-f11d08cd2a50_sample_1.py,0.7068965517241379
c4cd6788-8687-4547-89d5-bdd64393483c,2,c4cd6788-8687-4547-89d5-bdd64393483c_sample_2.py,0.5441176470588236
ce370660-2e0d-48a2-b656-f42125ba06a3,1,ce370660-2e0d-48a2-b656-f42125ba06a3_sample_1.py,0.5696202531645569
f0469137-9d56-4175-81bc-231607cd73fd,3,f0469137-9d56-4175-81bc-231607cd73fd_sample_3.py,0.8888888888888888
e1b5a103-db1d-4a66-ada2-bfdfecd7949c,3,e1b5a103-db1d-4a66-ada2-bfdfecd7949c_sample_3.py,0.6285714285714286
c62b5a91-83cd-4608-93f7-1167a18bc655,2,c62b5a91-83cd-4608-93f7-1167a18bc655_sample_2.py,0.6102941176470589
d4795490-ceae-4e19-92bd-f001f1a6f1e3,4,d4795490-ceae-4e19-92bd-f001f1a6f1e3_sample_4.py,0.7291666666666667
d196cfd5-bc4d-40e3-bb03-6935395fd0ef,1,d196cfd5-bc4d-40e3-bb03-6935395fd0ef_sample_1.py,0.90625
d06f813d-3ddc-4677-bbb0-504bf9218be7,3,d06f813d-3ddc-4677-bbb0-504bf9218be7_sample_3.py,0.6000000000000001
d67fb975-debf-49cd-82f1-238deeb66bcb,3,d67fb975-debf-49cd-82f1-238deeb66bcb_sample_3.py,0.7
de616bbd-3f19-4b25-8646-c6568d584849,3,de616bbd-3f19-4b25-8646-c6568d584849_sample_3.py,0.641025641025641
d1a930d2-6765-459c-9541-64b95a5c5b47,4,d1a930d2-6765-459c-9541-64b95a5c5b47_sample_4.py,0.6564625850340136
ec60b21e-f0b2-42bf-a6f3-6f149765d599,2,ec60b21e-f0b2-42bf-a6f3-6f149765d599_sample_2.py,0.575
c5ee20a6-c73f-40c8-a93c-7403f387b081,4,c5ee20a6-c73f-40c8-a93c-7403f387b081_sample_4.py,0.6527777777777777
dabd79c1-ddc2-4aaa-a388-489f8c9acc0c,3,dabd79c1-ddc2-4aaa-a388-489f8c9acc0c_sample_3.py,-1.0
c8609001-799d-4e79-8551-8254714abd16,1,c8609001-799d-4e79-8551-8254714abd16_sample_1.py,0.5681818181818181
fe65b80d-f315-41b1-b671-103c71030659,3,fe65b80d-f315-41b1-b671-103c71030659_sample_3.py,0.596774193548387
e7575c33-f7f1-4c56-8461-3fd205a6cd3b,2,e7575c33-f7f1-4c56-8461-3fd205a6cd3b_sample_2.py,-1.0
f60ac12f-82be-4c56-800f-8ab484788887,3,f60ac12f-82be-4c56-800f-8ab484788887_sample_3.py,-1.0
f8dd5f44-6a28-4928-9a74-73664ee2714e,3,f8dd5f44-6a28-4928-9a74-73664ee2714e_sample_3.py,0.96875
e56ad822-e29c-458e-95ad-1fbbc1f8b351,3,e56ad822-e29c-458e-95ad-1fbbc1f8b351_sample_3.py,0.56
ff19e472-eddf-46c3-a546-e7948aca84a8,4,ff19e472-eddf-46c3-a546-e7948aca84a8_sample_4.py,0.6282051282051282
fa2e8902-5b89-4172-8b54-03a9d6b4330e,4,fa2e8902-5b89-4172-8b54-03a9d6b4330e_sample_4.py,0.5818181818181818
c497c902-6e69-4406-82f7-b0e63234cc68,4,c497c902-6e69-4406-82f7-b0e63234cc68_sample_4.py,0.6724137931034484
d9d05537-ff8f-4fad-90e0-0b71bae8c9cd,1,d9d05537-ff8f-4fad-90e0-0b71bae8c9cd_sample_1.py,0.7115384615384615
fa09b7c6-8b90-46bd-9840-9af1cf8c882e,2,fa09b7c6-8b90-46bd-9840-9af1cf8c882e_sample_2.py,0.7749999999999999
d91db867-8981-4706-a518-bfabaa30511e,1,d91db867-8981-4706-a518-bfabaa30511e_sample_1.py,0.5833333333333333
ff73a4f3-a6e2-468d-85f7-beb268e33e12,4,ff73a4f3-a6e2-468d-85f7-beb268e33e12_sample_4.py,0.7083333333333333
caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a,2,caf2784b-5fe2-4a65-b0f5-6d36f16fcc7a_sample_2.py,0.9666666666666668
e9759ed7-771a-49ab-add7-c2b5dbd165e6,2,e9759ed7-771a-49ab-add7-c2b5dbd165e6_sample_2.py,-1.0
d4795490-ceae-4e19-92bd-f001f1a6f1e3,2,d4795490-ceae-4e19-92bd-f001f1a6f1e3_sample_2.py,0.7291666666666667
ebb672ce-d7ce-407e-90d0-9d3b71f00787,3,ebb672ce-d7ce-407e-90d0-9d3b71f00787_sample_3.py,0.5606060606060606
f50d8fa7-2fc2-498b-abe0-649176df4260,1,f50d8fa7-2fc2-498b-abe0-649176df4260_sample_1.py,-1.0
d4e147b7-259b-4a0b-b104-cd7a29a2dc0c,2,d4e147b7-259b-4a0b-b104-cd7a29a2dc0c_sample_2.py,0.5375000000000001
d79a83e7-efee-49df-9195-826e638d64aa,2,d79a83e7-efee-49df-9195-826e638d64aa_sample_2.py,-1.0
f12dd84d-4e1c-42ce-8c10-4df6ef687649,2,f12dd84d-4e1c-42ce-8c10-4df6ef687649_sample_2.py,-1.0
c439f889-faad-4311-b32e-0b0b64b52321,4,c439f889-faad-4311-b32e-0b0b64b52321_sample_4.py,0.6666666666666667
e425f41a-416a-491d-8642-2f5bf6427ce6,1,e425f41a-416a-491d-8642-2f5bf6427ce6_sample_1.py,0.574074074074074
caf5e0c0-965e-426a-ab2b-e342514a53e6,1,caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_1.py,0.5526315789473684
ebff34d5-e38a-4e94-8130-f6820132347f,3,ebff34d5-e38a-4e94-8130-f6820132347f_sample_3.py,0.96875
e3fbee47-9929-4f35-a2d8-3bf76e9b0d8c,4,e3fbee47-9929-4f35-a2d8-3bf76e9b0d8c_sample_4.py,0.875
ec48dcf3-82ab-497c-90e3-2096670fb435,4,ec48dcf3-82ab-497c-90e3-2096670fb435_sample_4.py,0.6020408163265305
df2f1ca6-a5b7-40f1-8bc5-5a24fc96e65c,2,df2f1ca6-a5b7-40f1-8bc5-5a24fc96e65c_sample_2.py,0.6400000000000001
dd7bc2cb-e945-49b7-bdff-008a99bba3ed,1,dd7bc2cb-e945-49b7-bdff-008a99bba3ed_sample_1.py,0.8500000000000001
f42a4591-f3b7-4982-ba5d-7876f70e399f,3,f42a4591-f3b7-4982-ba5d-7876f70e399f_sample_3.py,0.8333333333333333
e0a94cd1-50ec-48e4-b6ac-95007e686f09,3,e0a94cd1-50ec-48e4-b6ac-95007e686f09_sample_3.py,0.6504065040650406
e300561d-2900-4766-a97e-1fd1ba9c2e40,3,e300561d-2900-4766-a97e-1fd1ba9c2e40_sample_3.py,0.640625
e0d35b0c-14b7-487f-bcf4-e4df4f4cce70,1,e0d35b0c-14b7-487f-bcf4-e4df4f4cce70_sample_1.py,0.6521739130434783
d6f37c8c-bf1c-469e-a369-66cdbd7f150f,2,d6f37c8c-bf1c-469e-a369-66cdbd7f150f_sample_2.py,0.6964285714285714
ebe4f3f3-17d5-4fa4-ba8d-9207a18c57f2,3,ebe4f3f3-17d5-4fa4-ba8d-9207a18c57f2_sample_3.py,0.9722222222222223
fb46e5c2-00d3-4d86-bf9c-326d5c813417,3,fb46e5c2-00d3-4d86-bf9c-326d5c813417_sample_3.py,0.7115384615384615
ca65d08d-90d6-44e4-b9b4-4ff89c24e406,3,ca65d08d-90d6-44e4-b9b4-4ff89c24e406_sample_3.py,0.5454545454545454
e0a94cd1-50ec-48e4-b6ac-95007e686f09,1,e0a94cd1-50ec-48e4-b6ac-95007e686f09_sample_1.py,-1.0
ef48ab64-c3e6-42bb-a647-3d0c5b63037d,3,ef48ab64-c3e6-42bb-a647-3d0c5b63037d_sample_3.py,-1.0
cca328f3-2447-456e-b391-2bce065af679,3,cca328f3-2447-456e-b391-2bce065af679_sample_3.py,0.7565217391304349
f9ecda12-de99-44d6-b633-57699fec2884,1,f9ecda12-de99-44d6-b633-57699fec2884_sample_1.py,0.6799999999999999
d227f68d-91ef-4a5d-9122-edcc9ca30f4a,4,d227f68d-91ef-4a5d-9122-edcc9ca30f4a_sample_4.py,0.875
cbc2fe47-5242-461d-99bf-57635fdccdab,1,cbc2fe47-5242-461d-99bf-57635fdccdab_sample_1.py,-1.0
e59343c9-8a8b-4838-a92f-35112dfeb6d7,4,e59343c9-8a8b-4838-a92f-35112dfeb6d7_sample_4.py,-1.0
d460587c-54a1-4a67-bbc5-b48e55b72949,2,d460587c-54a1-4a67-bbc5-b48e55b72949_sample_2.py,0.5377358490566038
c4cd6788-8687-4547-89d5-bdd64393483c,4,c4cd6788-8687-4547-89d5-bdd64393483c_sample_4.py,0.5441176470588236
caf5e0c0-965e-426a-ab2b-e342514a53e6,2,caf5e0c0-965e-426a-ab2b-e342514a53e6_sample_2.py,0.5526315789473684
c9a2d8a4-7ea7-442a-aac9-20a0ba338751,4,c9a2d8a4-7ea7-442a-aac9-20a0ba338751_sample_4.py,0.5677966101694916
cca5d757-48f3-4719-b1cf-e039ac7f3d57,3,cca5d757-48f3-4719-b1cf-e039ac7f3d57_sample_3.py,0.6585365853658536
f12eafc3-5120-477a-b7ca-1049422757ad,1,f12eafc3-5120-477a-b7ca-1049422757ad_sample_1.py,0.7608695652173914
f4777db1-1f81-40aa-8b8c-7faf22fc0636,2,f4777db1-1f81-40aa-8b8c-7faf22fc0636_sample_2.py,0.546875
d427433c-b4aa-4f25-8eed-90a245ea92a7,3,d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_3.py,0.6226415094339623
f3df672d-f64b-487b-b503-9bf0de9f6aa0,4,f3df672d-f64b-487b-b503-9bf0de9f6aa0_sample_4.py,0.5714285714285714
cbf2d094-5428-4f0d-8ca5-b591860385e3,2,cbf2d094-5428-4f0d-8ca5-b591860385e3_sample_2.py,0.6052631578947367
c6d42a5d-ca5f-4764-9112-9ededeb4528b,3,c6d42a5d-ca5f-4764-9112-9ededeb4528b_sample_3.py,0.6216216216216217
d226aa60-190f-43bc-9a4a-cde4aa41434e,4,d226aa60-190f-43bc-9a4a-cde4aa41434e_sample_4.py,0.7096774193548387
c4e042a6-4225-4679-9c2f-0ce00a84a9d7,4,c4e042a6-4225-4679-9c2f-0ce00a84a9d7_sample_4.py,0.5897435897435896
e0f5dbd4-2150-4e6b-95ea-0cb652ef394d,4,e0f5dbd4-2150-4e6b-95ea-0cb652ef394d_sample_4.py,0.5961538461538463
e210eac0-39ba-4b3c-bf5e-ef253a5bd431,3,e210eac0-39ba-4b3c-bf5e-ef253a5bd431_sample_3.py,0.5660377358490567
ddc97543-46bd-4424-9b7b-948720b19620,3,ddc97543-46bd-4424-9b7b-948720b19620_sample_3.py,0.8157894736842106
ed957f4d-133f-452b-b47e-cb615d9c850a,4,ed957f4d-133f-452b-b47e-cb615d9c850a_sample_4.py,0.5191082802547771
cb542e97-82ec-4f4b-8989-1c2b1df375cf,2,cb542e97-82ec-4f4b-8989-1c2b1df375cf_sample_2.py,1.0
d6b18480-e9ee-4493-ada4-a1f7ab522c2f,3,d6b18480-e9ee-4493-ada4-a1f7ab522c2f_sample_3.py,0.5873015873015872
d196cfd5-bc4d-40e3-bb03-6935395fd0ef,4,d196cfd5-bc4d-40e3-bb03-6935395fd0ef_sample_4.py,0.90625
c8c032aa-a34a-426c-9fe9-3e749590bab8,4,c8c032aa-a34a-426c-9fe9-3e749590bab8_sample_4.py,-1.0
e8ffa93c-1dc3-4006-b456-b6ee764a9228,4,e8ffa93c-1dc3-4006-b456-b6ee764a9228_sample_4.py,1.0
e6e73b62-44cd-4136-b5e3-a12da139f46a,4,e6e73b62-44cd-4136-b5e3-a12da139f46a_sample_4.py,0.96875
c454ff48-c41e-4b36-8242-928c03d94dd3,3,c454ff48-c41e-4b36-8242-928c03d94dd3_sample_3.py,0.5
da034b24-c3d4-43e2-bc72-8817c673186f,4,da034b24-c3d4-43e2-bc72-8817c673186f_sample_4.py,0.5107913669064748
e1279a43-615f-4459-b980-c8b6d8779418,2,e1279a43-615f-4459-b980-c8b6d8779418_sample_2.py,0.7380952380952381
d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc,1,d25fb31a-9a5c-4f89-93c1-34fb0b5f82bc_sample_1.py,-1.0
cf4ddcdc-a63f-4f8d-a187-0e52ee141a91,3,cf4ddcdc-a63f-4f8d-a187-0e52ee141a91_sample_3.py,0.7894736842105263
f131da4d-47d1-41ec-811f-b92c38a83a07,1,f131da4d-47d1-41ec-811f-b92c38a83a07_sample_1.py,0.7222222222222223
e0d35b0c-14b7-487f-bcf4-e4df4f4cce70,4,e0d35b0c-14b7-487f-bcf4-e4df4f4cce70_sample_4.py,0.6299999999999999
ca879649-b51d-48af-bb84-3a8c0e46d75d,1,ca879649-b51d-48af-bb84-3a8c0e46d75d_sample_1.py,-1.0
e7bd184d-d6df-45c6-bc7d-477eb2ee4372,2,e7bd184d-d6df-45c6-bc7d-477eb2ee4372_sample_2.py,0.657142857142857
e59343c9-8a8b-4838-a92f-35112dfeb6d7,3,e59343c9-8a8b-4838-a92f-35112dfeb6d7_sample_3.py,0.74
d391d12c-fb12-4375-9d1a-d99ca529440f,3,d391d12c-fb12-4375-9d1a-d99ca529440f_sample_3.py,0.641025641025641
cd6499c7-8028-40f1-8829-93b4b96b3a64,3,cd6499c7-8028-40f1-8829-93b4b96b3a64_sample_3.py,0.8260869565217392
fbdd944e-6833-49ff-8984-e79cd8af7f81,3,fbdd944e-6833-49ff-8984-e79cd8af7f81_sample_3.py,0.5978260869565217
fb83cb7b-cc38-403b-8ae3-39ec0c658194,1,fb83cb7b-cc38-403b-8ae3-39ec0c658194_sample_1.py,0.536764705882353
fbdd944e-6833-49ff-8984-e79cd8af7f81,1,fbdd944e-6833-49ff-8984-e79cd8af7f81_sample_1.py,0.5978260869565217
f5fe2cd7-bbd4-45ef-a60b-a2c18794f20e,4,f5fe2cd7-bbd4-45ef-a60b-a2c18794f20e_sample_4.py,0.6724137931034484
cda6171e-e73b-451f-b871-de0145446484,3,cda6171e-e73b-451f-b871-de0145446484_sample_3.py,0.65625
d332ca00-e8ed-4081-a918-5cef33d56a64,3,d332ca00-e8ed-4081-a918-5cef33d56a64_sample_3.py,0.56
f43b35e4-f493-452b-918e-6f2bb594fac9,2,f43b35e4-f493-452b-918e-6f2bb594fac9_sample_2.py,0.7272727272727273
d28a6c4d-8d3b-449d-a44b-468dd25de45f,3,d28a6c4d-8d3b-449d-a44b-468dd25de45f_sample_3.py,0.6346153846153846
ffd2b596-7887-4ac3-bdb3-35c150e0cb58,2,ffd2b596-7887-4ac3-bdb3-35c150e0cb58_sample_2.py,0.5526315789473684
dc74f954-b514-49a9-88fa-4de75b5ce33b,1,dc74f954-b514-49a9-88fa-4de75b5ce33b_sample_1.py,-1.0
da034b24-c3d4-43e2-bc72-8817c673186f,1,da034b24-c3d4-43e2-bc72-8817c673186f_sample_1.py,0.5107913669064748
d726c9d5-daef-4950-8a6b-5f75d4a9c904,2,d726c9d5-daef-4950-8a6b-5f75d4a9c904_sample_2.py,0.8
f21c1481-c6ba-490a-8659-af67394d09af,1,f21c1481-c6ba-490a-8659-af67394d09af_sample_1.py,0.6130434782608696
f2d257b6-15a6-470f-8b22-f0f0e30c57b1,2,f2d257b6-15a6-470f-8b22-f0f0e30c57b1_sample_2.py,0.5326086956521738
d427433c-b4aa-4f25-8eed-90a245ea92a7,1,d427433c-b4aa-4f25-8eed-90a245ea92a7_sample_1.py,0.625
e16455eb-0f7a-43f6-9556-450f96ca92fa,4,e16455eb-0f7a-43f6-9556-450f96ca92fa_sample_4.py,0.5909090909090908
c6ff4518-567f-4cc2-b229-9e54e380a22d,3,c6ff4518-567f-4cc2-b229-9e54e380a22d_sample_3.py,0.6842105263157894
f7af61c2-a8e6-4ba7-ab35-c489351b29ed,2,f7af61c2-a8e6-4ba7-ab35-c489351b29ed_sample_2.py,0.6794871794871795
f4317f9d-1023-47b3-a1ef-5a3e63cea9bc,1,f4317f9d-1023-47b3-a1ef-5a3e63cea9bc_sample_1.py,0.5978260869565217
dfb4fa37-3aac-43b8-b58d-6210ececf076,2,dfb4fa37-3aac-43b8-b58d-6210ececf076_sample_2.py,0.9666666666666668
cc6a0acc-edcb-405b-b949-ef30a817db08,2,cc6a0acc-edcb-405b-b949-ef30a817db08_sample_2.py,0.5625
e8ffa93c-1dc3-4006-b456-b6ee764a9228,1,e8ffa93c-1dc3-4006-b456-b6ee764a9228_sample_1.py,1.0
ef5ec26b-e0aa-476c-b68c-0a7ef159cc72,3,ef5ec26b-e0aa-476c-b68c-0a7ef159cc72_sample_3.py,0.6363636363636362
f84c4eee-7d27-4c72-83b7-43fbe986891b,2,f84c4eee-7d27-4c72-83b7-43fbe986891b_sample_2.py,0.6515151515151516
de81b100-fa50-4c4a-87e8-1a13c518e714,3,de81b100-fa50-4c4a-87e8-1a13c518e714_sample_3.py,0.5285714285714285
fa2a8680-8911-4632-9895-876066879230,2,fa2a8680-8911-4632-9895-876066879230_sample_2.py,0.74
e1279a43-615f-4459-b980-c8b6d8779418,4,e1279a43-615f-4459-b980-c8b6d8779418_sample_4.py,0.7380952380952381
e6e73b62-44cd-4136-b5e3-a12da139f46a,3,e6e73b62-44cd-4136-b5e3-a12da139f46a_sample_3.py,0.96875
e1279a43-615f-4459-b980-c8b6d8779418,3,e1279a43-615f-4459-b980-c8b6d8779418_sample_3.py,0.7380952380952381
cca328f3-2447-456e-b391-2bce065af679,2,cca328f3-2447-456e-b391-2bce065af679_sample_2.py,0.5833333333333333
